ngram,count
"['POKE', 'k', '7']",1
"['NEXT', 'k', 'FOR']",1
"['POKE', 'v5', ',']",3
"['TO', 'c', ':']",1
"['1', 'q', 'TO']",1
"['FOR', 'k', 'v5']",1
"['k', 'v5', '=']",1
"[':', 'k', ':']",1
"['POKE', 'a', '15']",1
"[':', 'v8', 'a']",1
"['v8', 'a', ':']",1
"['TO', 'v5', '20']",1
"['NEXT', 'm', ',']",1
"['POKE', 'v8', ',']",1
"['POKE', 'v6', '15']",1
"['POKE', 'v6', ',']",2
"['TO', 'q', '25']",1
"['IF', 'u$', '=']",1
"[':', 'v4', '=']",1
"[':', 'v6', '=']",1
"['e', 'z', ',']",1
"['+', 'z', '+']",1
"['*', 'pl', '(']",2
"['+', 'sw', '(']",1
"['*', 'pw', '(']",2
"['=', 'p', '(']",1
"['IF', 'k', '(']",4
"['IF', 'p', '(']",2
"['OR', 'k', '(']",1
"['(', 'sl', '(']",1
"['sl', 'i', ')']",1
"['(', 'sl', 'OR']",1
"[':', 'sw', '(']",1
"[':', 'p', '(']",1
"['INPUT', 'sl', '(']",1
"['IF', 'sl', '(']",2
"['OR', 'p', '(']",1
"['(', 'p', '(']",1
"['OR', 'sw', '(']",1
"['(', 'sw', '(']",2
"['INPUT', 'p', 'i']",1
"['+', 'vs', '(']",1
"['*', 'p', ')']",1
"['THEN', 'g', '(']",1
"['i', 'i', '(']",1
"['""{down}{down}verkaufte portionen   eis:{red}""', 'vs', '(']",1
"['""{black}{down}erzeugte portionen    eis:{red}""', 'sl', '(']",1
"['-', 'sl', '(']",1
"['""{black}{down}{down}neues kapital:{red}dm""', 'k', '(']",1
"['""{black}{down}gewinn:       {red}dm""', 'g', '(']",1
"['=', 'k', '(']",2
"['+', 'g', 'i']",1
"['SQR', 'i', '(']",1
"['-', 'kp', ')']",1
"['*', 'p', '(']",1
"['+', 'we', ')']",1
"['IF', 'vs', '(']",1
"['<=', 'sl', '(']",1
"['=', 'sl', '(']",1
"['""{black}""', 'n$', '(']",1
"['(', 'vs', '(']",1
"['ON', 'we', 'GOTO']",1
"['IF', 'wg', '<']",1
"['=', 'zs', '+']",1
"['<', 'gk', 'THEN']",1
"['=', 'zk', '(']",1
"['PRINT', 'n$', '(']",2
"['(', 'k', 'IF']",1
"[';', 'wg', ';']",1
"[';', 'pl', '(']",1
"[';', 'pw', '(']",1
"[')', 'n', 'THEN']",1
"['POKE', 'c', ',']",1
"['""name des""', 'i', '""{left}-ten spie-""']",1
"[';', 'n$', '(']",1
"['(', 'n$', '(']",1
